location,summer_inten_max,predicted_change,lower_bound,upper_bound
Maria Island,-0.572707108,1.521385794,-1.285443041,4.192625744
Maria Island,-0.568372774,1.517371713,-1.281317695,4.181777294
Maria Island,-0.56403844,1.513357631,-1.277192349,4.170928843
Maria Island,-0.559704106,1.50934355,-1.273067003,4.160080392
Maria Island,-0.555369771,1.505329468,-1.268941657,4.149231942
Maria Island,-0.551035437,1.501315387,-1.264816311,4.138383491
Maria Island,-0.546701103,1.497301305,-1.260690965,4.12753504
Maria Island,-0.542366769,1.493287223,-1.256565618,4.11668659
Maria Island,-0.538032434,1.489273142,-1.252440272,4.105838139
Maria Island,-0.5336981,1.48525906,-1.248312219,4.095440562
Maria Island,-0.529363766,1.481244979,-1.244123896,4.089363356
Maria Island,-0.525029432,1.477230897,-1.239935573,4.083286149
Maria Island,-0.520695097,1.473216815,-1.23574725,4.077208943
Maria Island,-0.516360763,1.469202734,-1.232855781,4.071131736
Maria Island,-0.512026429,1.465188652,-1.230165702,4.065052105
Maria Island,-0.507692095,1.461174571,-1.227475624,4.058905237
Maria Island,-0.50335776,1.457160489,-1.224785546,4.050393835
Maria Island,-0.499023426,1.453146407,-1.222095468,4.03883717
Maria Island,-0.494689092,1.449132326,-1.21940539,4.027214624
Maria Island,-0.490354758,1.445118244,-1.216715311,4.015585258
Maria Island,-0.486020423,1.441104163,-1.214025233,4.006087995
Maria Island,-0.481686089,1.437090081,-1.211335155,3.998463811
Maria Island,-0.477351755,1.433075999,-1.208645077,3.990839627
Maria Island,-0.47301742,1.429061918,-1.205954998,3.983215442
Maria Island,-0.468683086,1.425047836,-1.20326492,3.975591258
Maria Island,-0.464348752,1.421033755,-1.200574842,3.967967074
Maria Island,-0.460014418,1.417019673,-1.197884764,3.96034289
Maria Island,-0.455680083,1.413005591,-1.195194686,3.952718706
Maria Island,-0.451345749,1.40899151,-1.193994134,3.945094522
Maria Island,-0.447011415,1.404977428,-1.194079755,3.937466158
Maria Island,-0.442677081,1.400963347,-1.194165375,3.928026148
Maria Island,-0.438342746,1.396949265,-1.194250995,3.916145715
Maria Island,-0.434008412,1.392935183,-1.194336616,3.904234577
Maria Island,-0.429674078,1.388921102,-1.194422236,3.892321108
Maria Island,-0.425339744,1.38490702,-1.194507857,3.880407639
Maria Island,-0.421005409,1.380892939,-1.194593477,3.868494171
Maria Island,-0.416671075,1.376878857,-1.194679098,3.856580702
Maria Island,-0.412336741,1.372864775,-1.191499838,3.844667233
Maria Island,-0.408002407,1.368850694,-1.188161868,3.832753764
Maria Island,-0.403668072,1.364836612,-1.184823897,3.820840296
Maria Island,-0.399333738,1.360822531,-1.181485927,3.808926827
Maria Island,-0.394999404,1.356808449,-1.178080923,3.797013358
Maria Island,-0.39066507,1.352794367,-1.174648093,3.78509989
Maria Island,-0.386330735,1.348780286,-1.173261781,3.773186421
Maria Island,-0.381996401,1.344766204,-1.172571131,3.761272952
Maria Island,-0.377662067,1.340752123,-1.17188048,3.749359484
Maria Island,-0.373327733,1.336738041,-1.17118983,3.737446015
Maria Island,-0.368993398,1.332723959,-1.17049918,3.725475899
Maria Island,-0.364659064,1.328709878,-1.167599743,3.713498191
Maria Island,-0.36032473,1.324695796,-1.16405617,3.701520483
Maria Island,-0.355990396,1.320681715,-1.160512596,3.689542775
Maria Island,-0.351656061,1.316667633,-1.156969023,3.677565067
Maria Island,-0.347321727,1.312653551,-1.15342545,3.665587358
Maria Island,-0.342987393,1.30863947,-1.149881877,3.657040862
Maria Island,-0.338653058,1.304625388,-1.146338303,3.651170306
Maria Island,-0.334318724,1.300611307,-1.14279473,3.645299749
Maria Island,-0.32998439,1.296597225,-1.139251157,3.639429192
Maria Island,-0.325650056,1.292583143,-1.135707583,3.633558636
Maria Island,-0.321315721,1.288569062,-1.13216401,3.627688079
Maria Island,-0.316981387,1.28455498,-1.128620437,3.621817522
Maria Island,-0.312647053,1.280540899,-1.125076864,3.615946966
Maria Island,-0.308312719,1.276526817,-1.12153329,3.610076409
Maria Island,-0.303978384,1.272512735,-1.117989717,3.604205852
Maria Island,-0.29964405,1.268498654,-1.118269344,3.593849267
Maria Island,-0.295309716,1.264484572,-1.119231433,3.582510997
Maria Island,-0.290975382,1.260470491,-1.120193522,3.571172727
Maria Island,-0.286641047,1.256456409,-1.121155612,3.564819198
Maria Island,-0.282306713,1.252442328,-1.122117701,3.56126817
Maria Island,-0.277972379,1.248428246,-1.12307979,3.557717141
Maria Island,-0.273638045,1.244414164,-1.124041879,3.554166113
Maria Island,-0.26930371,1.240400083,-1.125003969,3.550615085
Maria Island,-0.264969376,1.236386001,-1.125966058,3.547064057
Maria Island,-0.260635042,1.23237192,-1.126928147,3.543513029
Maria Island,-0.256300708,1.228357838,-1.127890236,3.539962
Maria Island,-0.251966373,1.224343756,-1.128852325,3.535484369
Maria Island,-0.247632039,1.220329675,-1.129814415,3.529743968
Maria Island,-0.243297705,1.216315593,-1.130776504,3.521315841
Maria Island,-0.238963371,1.212301512,-1.131738593,3.512482911
Maria Island,-0.234629036,1.20828743,-1.132700682,3.503649981
Maria Island,-0.230294702,1.204273348,-1.133662772,3.494817051
Maria Island,-0.225960368,1.200259267,-1.134624861,3.486760676
Maria Island,-0.221626034,1.196245185,-1.13558695,3.482834459
Maria Island,-0.217291699,1.192231104,-1.136549039,3.478908242
Maria Island,-0.212957365,1.188217022,-1.137511129,3.474982024
Maria Island,-0.208623031,1.18420294,-1.138473218,3.470962914
Maria Island,-0.204288697,1.180188859,-1.139435307,3.461420543
Maria Island,-0.199954362,1.176174777,-1.140397396,3.448383495
Maria Island,-0.195620028,1.172160696,-1.141359486,3.435239171
Maria Island,-0.191285694,1.168146614,-1.142321575,3.422094846
Maria Island,-0.186951359,1.164132532,-1.143283664,3.408950522
Maria Island,-0.182617025,1.160118451,-1.144018549,3.396968968
Maria Island,-0.178282691,1.156104369,-1.143443428,3.388004781
Maria Island,-0.173948357,1.152090288,-1.142868308,3.379040595
Maria Island,-0.169614022,1.148076206,-1.142293187,3.370076408
Maria Island,-0.165279688,1.144062124,-1.141718066,3.361112221
Maria Island,-0.160945354,1.140048043,-1.141142946,3.352148035
Maria Island,-0.15661102,1.136033961,-1.140567825,3.343183848
Maria Island,-0.152276685,1.13201988,-1.139992705,3.334177449
Maria Island,-0.147942351,1.128005798,-1.139417584,3.324983384
Maria Island,-0.143608017,1.123991716,-1.138842464,3.312189408
Maria Island,-0.139273683,1.119977635,-1.138267343,3.299377552
Maria Island,-0.134939348,1.115963553,-1.137692222,3.286531967
Maria Island,-0.130605014,1.111949472,-1.137117102,3.273686383
Maria Island,-0.12627068,1.10793539,-1.136541981,3.260840798
Maria Island,-0.121936346,1.103921308,-1.135966861,3.247995213
Maria Island,-0.117602011,1.099907227,-1.13539174,3.235149628
Maria Island,-0.113267677,1.095893145,-1.13481662,3.222304044
Maria Island,-0.108933343,1.091879064,-1.134241499,3.209458459
Maria Island,-0.104599009,1.087864982,-1.133659516,3.196612874
Maria Island,-0.100264674,1.0838509,-1.132986706,3.18376729
Maria Island,-0.09593034,1.079836819,-1.132313896,3.170921705
Maria Island,-0.091596006,1.075822737,-1.131641087,3.163534932
Maria Island,-0.087261672,1.071808656,-1.130968277,3.159271105
Maria Island,-0.082927337,1.067794574,-1.130295467,3.155007279
Maria Island,-0.078593003,1.063780492,-1.129622657,3.150743452
Maria Island,-0.074258669,1.059766411,-1.128949847,3.142091238
Maria Island,-0.069924335,1.055752329,-1.128277038,3.131286433
Maria Island,-0.06559,1.051738248,-1.127604228,3.120481629
Maria Island,-0.061255666,1.047724166,-1.126931418,3.109676825
Maria Island,-0.056921332,1.043710084,-1.126258608,3.098752664
Maria Island,-0.052586997,1.039696003,-1.125585798,3.087793871
Maria Island,-0.048252663,1.035681921,-1.124274448,3.076835078
Maria Island,-0.043918329,1.03166784,-1.121426657,3.065869379
Maria Island,-0.039583995,1.027653758,-1.118578866,3.054874795
Maria Island,-0.03524966,1.023639676,-1.115731076,3.04388021
Maria Island,-0.030915326,1.019625595,-1.112883285,3.032885626
Maria Island,-0.026580992,1.015611513,-1.110035494,3.021891042
Maria Island,-0.022246658,1.011597432,-1.107187704,3.010896458
Maria Island,-0.017912323,1.00758335,-1.104339913,2.999901874
Maria Island,-0.013577989,1.003569268,-1.101492123,2.988907289
Maria Island,-0.009243655,0.999555187,-1.098644332,2.977912705
Maria Island,-0.004909321,0.995541105,-1.095734405,2.970853622
Maria Island,-0.000574986,0.991527024,-1.092811857,2.964989202
Maria Island,0.003759348,0.987512942,-1.08988931,2.959124782
Maria Island,0.008093682,0.983498861,-1.086966762,2.953260361
Maria Island,0.012428016,0.979484779,-1.084044214,2.942670619
Maria Island,0.016762351,0.975470697,-1.081121666,2.931136907
Maria Island,0.021096685,0.971456616,-1.078199118,2.919603195
Maria Island,0.025431019,0.967442534,-1.075276571,2.911225125
Maria Island,0.029765353,0.963428453,-1.072354023,2.903165323
Maria Island,0.034099688,0.959414371,-1.069431475,2.89509788
Maria Island,0.038434022,0.955400289,-1.066508927,2.887030437
Maria Island,0.042768356,0.951386208,-1.06358638,2.878962994
Maria Island,0.04710269,0.947372126,-1.060663832,2.870895551
Maria Island,0.051437025,0.943358045,-1.057741284,2.862828108
Maria Island,0.055771359,0.939343963,-1.054818736,2.854760665
Maria Island,0.060105693,0.935329881,-1.051896188,2.846693222
Maria Island,0.064440027,0.9313158,-1.050596349,2.838424231
Maria Island,0.068774362,0.927301718,-1.05181668,2.829630796
Maria Island,0.073108696,0.923287637,-1.051425552,2.822772721
Maria Island,0.07744303,0.919273555,-1.047943441,2.814951161
Maria Island,0.081777365,0.915259473,-1.046599687,2.806892855
Maria Island,0.086111699,0.911245392,-1.046370962,2.79879797
Maria Island,0.090446033,0.90723131,-1.046142237,2.790703086
Maria Island,0.094780367,0.903217229,-1.045913512,2.782608201
Maria Island,0.099114702,0.899203147,-1.045684787,2.774548869
Maria Island,0.103449036,0.895189065,-1.045456062,2.766647603
Maria Island,0.10778337,0.891174984,-1.046119694,2.758746336
Maria Island,0.112117704,0.887160902,-1.047442821,2.75327585
Maria Island,0.116452039,0.883146821,-1.048706006,2.748355001
Maria Island,0.120786373,0.879132739,-1.049969191,2.743434153
Maria Island,0.125120707,0.875118657,-1.051232376,2.738513304
Maria Island,0.129455041,0.871104576,-1.050083258,2.733592456
Maria Island,0.133789376,0.867090494,-1.046956786,2.728665906
Maria Island,0.13812371,0.863076413,-1.046325348,2.723612348
Maria Island,0.142458044,0.859062331,-1.048319711,2.71855879
Maria Island,0.146792378,0.855048249,-1.050314073,2.713505232
Maria Island,0.151126713,0.851034168,-1.052308436,2.708451674
Maria Island,0.155461047,0.847020086,-1.054302799,2.70134376
Maria Island,0.159795381,0.843006005,-1.056297162,2.692530132
Maria Island,0.164129715,0.838991923,-1.058291525,2.683716503
Maria Island,0.16846405,0.834977841,-1.060285888,2.674902875
Maria Island,0.172798384,0.83096376,-1.06228025,2.665990788
Maria Island,0.177132718,0.826949678,-1.064274613,2.65702394
Maria Island,0.181467052,0.822935597,-1.066268976,2.648057091
Maria Island,0.185801387,0.818921515,-1.068263339,2.639090243
Maria Island,0.190135721,0.814907433,-1.070257702,2.631174152
Maria Island,0.194470055,0.810893352,-1.072252065,2.624335187
Maria Island,0.198804389,0.80687927,-1.074246427,2.613415953
Maria Island,0.203138724,0.802865189,-1.076003235,2.603474469
Maria Island,0.207473058,0.798851107,-1.077397723,2.594479482
Maria Island,0.211807392,0.794837025,-1.078792212,2.587765457
Maria Island,0.216141727,0.790822944,-1.0801867,2.576602936
Maria Island,0.220476061,0.786808862,-1.081581189,2.567637347
Maria Island,0.224810395,0.782794781,-1.082971949,2.558037241
Maria Island,0.229144729,0.778780699,-1.084300795,2.547057204
Maria Island,0.233479064,0.774766617,-1.084935777,2.536077167
Maria Island,0.237813398,0.770752536,-1.083466884,2.528377025
Maria Island,0.242147732,0.766738454,-1.083546668,2.520852904
Maria Island,0.246482066,0.762724373,-1.083138008,2.514129509
Maria Island,0.250816401,0.758710291,-1.082593228,2.505410848
Maria Island,0.255150735,0.754696209,-1.082048448,2.497794124
Maria Island,0.259485069,0.750682128,-1.081503668,2.4901774
Maria Island,0.263819403,0.746668046,-1.080958888,2.482560676
Maria Island,0.268153738,0.742653965,-1.080410044,2.474943952
Maria Island,0.272488072,0.738639883,-1.079844327,2.467327228
Maria Island,0.276822406,0.734625802,-1.079278611,2.459657832
Maria Island,0.28115674,0.73061172,-1.078712894,2.451975349
Maria Island,0.285491075,0.726597638,-1.078147178,2.444292866
Maria Island,0.289825409,0.722583557,-1.077581461,2.436610383
Maria Island,0.294159743,0.718569475,-1.078881573,2.4289279
Maria Island,0.298494077,0.714555394,-1.083734046,2.420870818
Maria Island,0.302828412,0.710541312,-1.088586519,2.411764302
Maria Island,0.307162746,0.70652723,-1.093373977,2.402657786
Maria Island,0.31149708,0.702513149,-1.098141827,2.39355127
Maria Island,0.315831414,0.698499067,-1.102483953,2.384444754
Maria Island,0.320165749,0.694484986,-1.100651422,2.37715145
Maria Island,0.324500083,0.690470904,-1.098686995,2.372608979
Maria Island,0.328834417,0.686456822,-1.0967082,2.367748584
Maria Island,0.333168751,0.682442741,-1.094729405,2.360183127
Maria Island,0.337503086,0.678428659,-1.09275061,2.352617671
Maria Island,0.34183742,0.674414578,-1.090771815,2.345052215
Maria Island,0.346171754,0.670400496,-1.08879302,2.337486759
Maria Island,0.350506089,0.666386414,-1.086814225,2.329921303
Maria Island,0.354840423,0.662372333,-1.08483543,2.322355847
Maria Island,0.359174757,0.658358251,-1.085307426,2.314790391
Maria Island,0.363509091,0.65434417,-1.088941405,2.307224935
Maria Island,0.367843426,0.650330088,-1.093837565,2.299659479
Maria Island,0.37217776,0.646316006,-1.09759706,2.294335317
Maria Island,0.376512094,0.642301925,-1.100096897,2.290851908
Maria Island,0.380846428,0.638287843,-1.103916638,2.287319946
Maria Island,0.385180763,0.634273762,-1.107736378,2.283787984
Maria Island,0.389515097,0.63025968,-1.111556118,2.280256023
Maria Island,0.393849431,0.626245598,-1.115375859,2.276724061
Maria Island,0.398183765,0.622231517,-1.119049857,2.273192099
Maria Island,0.4025181,0.618217435,-1.1246417,2.269660137
Maria Island,0.406852434,0.614203354,-1.129836436,2.266128175
Maria Island,0.411186768,0.610189272,-1.130145916,2.262596213
Maria Island,0.415521102,0.60617519,-1.133926994,2.259064251
Maria Island,0.419855437,0.602161109,-1.13755479,2.255268187
Maria Island,0.424189771,0.598147027,-1.140841011,2.252126848
Maria Island,0.428524105,0.594132946,-1.139409067,2.248683347
Maria Island,0.432858439,0.590118864,-1.137977122,2.245239845
Maria Island,0.437192774,0.586104782,-1.143755171,2.241796344
Maria Island,0.441527108,0.582090701,-1.149567695,2.238352842
Maria Island,0.445861442,0.578076619,-1.153260108,2.23291634
Maria Island,0.450195776,0.574062538,-1.154752498,2.227375844
Maria Island,0.454530111,0.570048456,-1.156244889,2.223928399
Maria Island,0.458864445,0.566034374,-1.157686533,2.220480954
Maria Island,0.463198779,0.562020293,-1.159102312,2.217033509
Maria Island,0.467533113,0.558006211,-1.160480149,2.213586064
Maria Island,0.471867448,0.55399213,-1.161857985,2.210138619
Maria Island,0.476201782,0.549978048,-1.163195094,2.206691174
Maria Island,0.480536116,0.545963966,-1.164445409,2.203243729
Maria Island,0.484870451,0.541949885,-1.165695724,2.199796284
Maria Island,0.489204785,0.537935803,-1.165224599,2.196348839
Maria Island,0.493539119,0.533921722,-1.161596194,2.192901394
Maria Island,0.497873453,0.52990764,-1.157967788,2.189453949
Maria Island,0.502207788,0.525893558,-1.154339382,2.185997366
Maria Island,0.506542122,0.521879477,-1.150710977,2.182524735
Maria Island,0.510876456,0.517865395,-1.147082571,2.179052105
Maria Island,0.51521079,0.513851314,-1.143425051,2.175579475
Maria Island,0.519545125,0.509837232,-1.14479014,2.171716674
Maria Island,0.523879459,0.50582315,-1.147786635,2.167279147
Maria Island,0.528213793,0.501809069,-1.150783131,2.159825267
Maria Island,0.532548127,0.497794987,-1.153779626,2.150294312
Maria Island,0.536882462,0.493780906,-1.156776122,2.145389635
Maria Island,0.541216796,0.489766824,-1.159772617,2.141565671
Maria Island,0.54555113,0.485752743,-1.161809492,2.137631415
Maria Island,0.549885464,0.481738661,-1.160172188,2.127625113
Maria Island,0.554219799,0.477724579,-1.158534883,2.117520459
Maria Island,0.558554133,0.473710498,-1.156897579,2.107415804
Maria Island,0.562888467,0.469696416,-1.157026105,2.09731115
Maria Island,0.567222801,0.465682335,-1.161208684,2.087206495
Maria Island,0.571557136,0.461668253,-1.165391262,2.077101841
Maria Island,0.57589147,0.457654171,-1.169573841,2.066997186
Maria Island,0.580225804,0.45364009,-1.17375642,2.056892531
Maria Island,0.584560138,0.449626008,-1.177938999,2.046787877
Maria Island,0.588894473,0.445611927,-1.182121577,2.036683222
Maria Island,0.593228807,0.441597845,-1.186304156,2.026571033
Maria Island,0.597563141,0.437583763,-1.190486735,2.020279325
Maria Island,0.601897475,0.433569682,-1.194656902,2.015015277
Maria Island,0.60623181,0.4295556,-1.198795988,2.009751229
Maria Island,0.610566144,0.425541519,-1.202935073,2.004487181
Maria Island,0.614900478,0.421527437,-1.206976284,1.999205488
Maria Island,0.619234813,0.417513355,-1.208425765,1.993914513
Maria Island,0.623569147,0.413499274,-1.209875247,1.988623537
Maria Island,0.627903481,0.409485192,-1.211324728,1.983297581
Maria Island,0.632237815,0.405471111,-1.212774209,1.977955328
Maria Island,0.63657215,0.401457029,-1.214215784,1.972613074
Maria Island,0.640906484,0.397442947,-1.21559362,1.96727082
Maria Island,0.645240818,0.393428866,-1.216971457,1.961928566
Maria Island,0.649575152,0.389414784,-1.218349294,1.956586312
Maria Island,0.653909487,0.385400703,-1.219727131,1.951244059
Maria Island,0.658243821,0.381386621,-1.221104968,1.945876347
Maria Island,0.662578155,0.377372539,-1.222482804,1.940351611
Maria Island,0.666912489,0.373358458,-1.223860641,1.934826876
Maria Island,0.671246824,0.369344376,-1.225238478,1.929302141
Maria Island,0.675581158,0.365330295,-1.22659253,1.923997137
Maria Island,0.679915492,0.361316213,-1.227941158,1.921706409
Maria Island,0.684249826,0.357302131,-1.229289785,1.912936072
Maria Island,0.688584161,0.35328805,-1.230638413,1.907734405
Maria Island,0.692918495,0.349273968,-1.231987041,1.902532739
Maria Island,0.697252829,0.345259887,-1.233335668,1.897331072
Maria Island,0.701587163,0.341245805,-1.234684296,1.892129406
Maria Island,0.705921498,0.337231723,-1.236032924,1.886927739
Maria Island,0.710255832,0.333217642,-1.237381551,1.881726073
Maria Island,0.714590166,0.32920356,-1.238730179,1.876452505
Maria Island,0.7189245,0.325189479,-1.240078807,1.871110251
Maria Island,0.723258835,0.321175397,-1.240901783,1.865767998
Maria Island,0.727593169,0.317161315,-1.241107572,1.860425744
Maria Island,0.731927503,0.313147234,-1.241313362,1.85508349
Maria Island,0.736261837,0.309133152,-1.241519152,1.849741236
Maria Island,0.740596172,0.305119071,-1.244651673,1.844398982
Maria Island,0.744930506,0.301104989,-1.248442849,1.839056729
Maria Island,0.74926484,0.297090907,-1.249868565,1.834481047
Maria Island,0.753599175,0.293076826,-1.251208721,1.830732046
